"","text","retweet_count","favorite_count","favorited","truncated","id_str","in_reply_to_screen_name","source","retweeted","created_at","in_reply_to_status_id_str","in_reply_to_user_id_str","lang","listed_count","verified","location","user_id_str","description","geo_enabled","user_created_at","statuses_count","followers_count","favourites_count","protected","user_url","name","time_zone","user_lang","utc_offset","friends_count","screen_name","photo","country_code","country","place_type","full_name","place_name","place_id","place_lat","place_lon","lat","lon","expanded_url","url"
"11","Tener confianza con tus hijos puede ayudarte a solucionar las situaciones de riesgo que se generen a través de Inte… https://t.co/8xGB9mORo0",3,1,FALSE,TRUE,"996842917401649154",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",FALSE,"Wed May 16 20:00:46 +0000 2018",NA,NA,"es",884,TRUE,"","371797057","Cuenta Oficial del Ministerio de Salud y Protección Social de Colombia",TRUE,"Sun Sep 11 14:50:36 +0000 2011",56112,575363,1105,FALSE,"http://t.co/7K57ZcF9nZ","MinSaludCol","Bogota","es",-18000,744,"MinSaludCol",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/996842917401649154","https://t.co/8xGB9mORo0"
"12","Conéctate con los tuyos y colecciona más momentos en familia. #ElMejorRegalo #MásTiempoEnFamilia https://t.co/LSEIp80U87",1,2,FALSE,FALSE,"996827828351045632",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",FALSE,"Wed May 16 19:00:49 +0000 2018",NA,NA,"es",884,TRUE,"","371797057","Cuenta Oficial del Ministerio de Salud y Protección Social de Colombia",TRUE,"Sun Sep 11 14:50:36 +0000 2011",56112,575363,1105,FALSE,"http://t.co/7K57ZcF9nZ","MinSaludCol","Bogota","es",-18000,744,"MinSaludCol",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","#LogrosEnSalud Mayores impuestos al tabaco y liderazgo en debate de impuestos a bebidas azucaradas.… https://t.co/gqwa7ofiNb",5,12,FALSE,TRUE,"996822640663912448",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",FALSE,"Wed May 16 18:40:12 +0000 2018",NA,NA,"es",884,TRUE,"","371797057","Cuenta Oficial del Ministerio de Salud y Protección Social de Colombia",TRUE,"Sun Sep 11 14:50:36 +0000 2011",56112,575363,1105,FALSE,"http://t.co/7K57ZcF9nZ","MinSaludCol","Bogota","es",-18000,744,"MinSaludCol",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/996822640663912448","https://t.co/gqwa7ofiNb"
"14","RT @DapardAntioquia: #URGENTE | El @DapardAntioquia informa a la comunidad. https://t.co/NepBJ1tyGX",778,0,FALSE,FALSE,"996812115787898881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Wed May 16 17:58:22 +0000 2018",NA,NA,"es",884,TRUE,"","371797057","Cuenta Oficial del Ministerio de Salud y Protección Social de Colombia",TRUE,"Sun Sep 11 14:50:36 +0000 2011",56112,575363,1105,FALSE,"http://t.co/7K57ZcF9nZ","MinSaludCol","Bogota","es",-18000,744,"MinSaludCol",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","#SaludParaLaPaz: fortaleciendo comunidades. La salud, como constructora de paz en el marco de los acuerdos. https://t.co/IXVQUhwsg4",5,3,FALSE,FALSE,"996797623943270403",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",FALSE,"Wed May 16 17:00:47 +0000 2018",NA,NA,"es",884,TRUE,"","371797057","Cuenta Oficial del Ministerio de Salud y Protección Social de Colombia",TRUE,"Sun Sep 11 14:50:36 +0000 2011",56112,575363,1105,FALSE,"http://t.co/7K57ZcF9nZ","MinSaludCol","Bogota","es",-18000,744,"MinSaludCol",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://youtu.be/RBgkUrorcow","https://t.co/IXVQUhwsg4"
"16","#TemporadaDeLluvias Tenga en cuenta estas precauciones para protegerse de las enfermedades respiratorias… https://t.co/OZimf4p2qv",2,1,FALSE,TRUE,"996792439615709185",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",FALSE,"Wed May 16 16:40:11 +0000 2018",NA,NA,"es",884,TRUE,"","371797057","Cuenta Oficial del Ministerio de Salud y Protección Social de Colombia",TRUE,"Sun Sep 11 14:50:36 +0000 2011",56112,575363,1105,FALSE,"http://t.co/7K57ZcF9nZ","MinSaludCol","Bogota","es",-18000,744,"MinSaludCol",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/996792439615709185","https://t.co/OZimf4p2qv"
"17","Las EPS deberán hacer ajustes en su funcionamiento para cumplir con las condiciones de habilitación y permanencia.… https://t.co/28jL0hydsa",31,24,FALSE,TRUE,"996787404244701184",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",FALSE,"Wed May 16 16:20:11 +0000 2018",NA,NA,"es",884,TRUE,"","371797057","Cuenta Oficial del Ministerio de Salud y Protección Social de Colombia",TRUE,"Sun Sep 11 14:50:36 +0000 2011",56112,575363,1105,FALSE,"http://t.co/7K57ZcF9nZ","MinSaludCol","Bogota","es",-18000,744,"MinSaludCol",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/996787404244701184","https://t.co/28jL0hydsa"
"18","Las redes sociales nos acercan, pero también nos pueden alejar, disfruta #ElMejorRegalo #MásTiempoEnFamilia. https://t.co/7BSN3abdpj",3,3,FALSE,FALSE,"996782535211352064",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",FALSE,"Wed May 16 16:00:50 +0000 2018",NA,NA,"es",884,TRUE,"","371797057","Cuenta Oficial del Ministerio de Salud y Protección Social de Colombia",TRUE,"Sun Sep 11 14:50:36 +0000 2011",56112,575363,1105,FALSE,"http://t.co/7K57ZcF9nZ","MinSaludCol","Bogota","es",-18000,744,"MinSaludCol",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","#LogrosEnSalud Avances en la afiliación: menores de 25 años pueden ser beneficiarios de sus padres (estudiando o no… https://t.co/74FUB0NZvZ",2,4,FALSE,TRUE,"996777340805017600",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",FALSE,"Wed May 16 15:40:11 +0000 2018",NA,NA,"es",884,TRUE,"","371797057","Cuenta Oficial del Ministerio de Salud y Protección Social de Colombia",TRUE,"Sun Sep 11 14:50:36 +0000 2011",56112,575363,1105,FALSE,"http://t.co/7K57ZcF9nZ","MinSaludCol","Bogota","es",-18000,744,"MinSaludCol",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/996777340805017600","https://t.co/74FUB0NZvZ"
"20","Tercera jornada del Foro “ Cuéntanos tu experiencia en la Gestión del Riesgo en Salud” hoy Cajas de Compensación sí… https://t.co/folgkKJssw",3,7,FALSE,TRUE,"996772802106667009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Wed May 16 15:22:09 +0000 2018",NA,NA,"es",884,TRUE,"","371797057","Cuenta Oficial del Ministerio de Salud y Protección Social de Colombia",TRUE,"Sun Sep 11 14:50:36 +0000 2011",56112,575363,1105,FALSE,"http://t.co/7K57ZcF9nZ","MinSaludCol","Bogota","es",-18000,744,"MinSaludCol",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/996772802106667009","https://t.co/folgkKJssw"
"21","Ilumine y ventile su vivienda para prevenir #EnfermedadesRespiratorias #TemporadaDeLluvias https://t.co/OFBDcXIvgZ https://t.co/bwlcruU1If",3,1,FALSE,FALSE,"996772306843291648",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",FALSE,"Wed May 16 15:20:11 +0000 2018",NA,NA,"es",884,TRUE,"","371797057","Cuenta Oficial del Ministerio de Salud y Protección Social de Colombia",TRUE,"Sun Sep 11 14:50:36 +0000 2011",56112,575363,1105,FALSE,"http://t.co/7K57ZcF9nZ","MinSaludCol","Bogota","es",-18000,744,"MinSaludCol",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://ow.ly/H5yd30jk9vG","https://t.co/OFBDcXIvgZ"
"22","Tómate la vida con un segundo aire. Consulta a los servicios de salud ante la sospecha o síntomas de asma, para así… https://t.co/hWp1fH5fgW",5,2,FALSE,TRUE,"996767417866113025",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",FALSE,"Wed May 16 15:00:46 +0000 2018",NA,NA,"es",884,TRUE,"","371797057","Cuenta Oficial del Ministerio de Salud y Protección Social de Colombia",TRUE,"Sun Sep 11 14:50:36 +0000 2011",56112,575363,1105,FALSE,"http://t.co/7K57ZcF9nZ","MinSaludCol","Bogota","es",-18000,744,"MinSaludCol",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/996767417866113025","https://t.co/hWp1fH5fgW"
"23","RT @SSaludBoyaca: #AEstaHora Inicia jornada de capacitación dirigida por @MinSaludCol y @SSaludBoyaca sobre certificación de discapacidad y…",3,0,FALSE,FALSE,"996767361515577345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Wed May 16 15:00:32 +0000 2018",NA,NA,"es",884,TRUE,"","371797057","Cuenta Oficial del Ministerio de Salud y Protección Social de Colombia",TRUE,"Sun Sep 11 14:50:36 +0000 2011",56112,575363,1105,FALSE,"http://t.co/7K57ZcF9nZ","MinSaludCol","Bogota","es",-18000,744,"MinSaludCol",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","#LogrosEnSalud Reglamentación e implementación del uso de derivados del cannabis con fines medicinales y científico… https://t.co/yxO4ofwVOx",4,8,FALSE,TRUE,"996757202403721216",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",FALSE,"Wed May 16 14:20:10 +0000 2018",NA,NA,"es",884,TRUE,"","371797057","Cuenta Oficial del Ministerio de Salud y Protección Social de Colombia",TRUE,"Sun Sep 11 14:50:36 +0000 2011",56112,575363,1105,FALSE,"http://t.co/7K57ZcF9nZ","MinSaludCol","Bogota","es",-18000,744,"MinSaludCol",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/996757202403721216","https://t.co/yxO4ofwVOx"
"25","Con la nueva app #POSPópuli <f0><U+009F><U+0093><U+00B1><f0><U+009F><U+0093><U+00B1> los colombianos pueden conocer de una manera más fácil y rápida cuáles son los medic… https://t.co/tHiYd7IZn9",6,3,FALSE,TRUE,"996752259668160512",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",FALSE,"Wed May 16 14:00:32 +0000 2018",NA,NA,"es",884,TRUE,"","371797057","Cuenta Oficial del Ministerio de Salud y Protección Social de Colombia",TRUE,"Sun Sep 11 14:50:36 +0000 2011",56112,575363,1105,FALSE,"http://t.co/7K57ZcF9nZ","MinSaludCol","Bogota","es",-18000,744,"MinSaludCol",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/996752259668160512","https://t.co/tHiYd7IZn9"
"26","Hoy continuamos con la tercera parte del foro ""Cuéntanos tu experiencia en la gestión del riesgo en salud"" #EnVivo https://t.co/1RCW4BMGYX",4,7,FALSE,FALSE,"996750375846850560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Wed May 16 13:53:02 +0000 2018",NA,NA,"es",884,TRUE,"","371797057","Cuenta Oficial del Ministerio de Salud y Protección Social de Colombia",TRUE,"Sun Sep 11 14:50:36 +0000 2011",56112,575363,1105,FALSE,"http://t.co/7K57ZcF9nZ","MinSaludCol","Bogota","es",-18000,744,"MinSaludCol",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://youtu.be/LtyEETzoOqQ","https://t.co/1RCW4BMGYX"
"27","Más recuerdos en familia y menos likes, desconéctate de la red y comparte con los tuyos. . #ElMejorRegalo… https://t.co/1qrMLP5s77",4,2,FALSE,TRUE,"996747126054031360",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",FALSE,"Wed May 16 13:40:08 +0000 2018",NA,NA,"es",884,TRUE,"","371797057","Cuenta Oficial del Ministerio de Salud y Protección Social de Colombia",TRUE,"Sun Sep 11 14:50:36 +0000 2011",56112,575363,1105,FALSE,"http://t.co/7K57ZcF9nZ","MinSaludCol","Bogota","es",-18000,744,"MinSaludCol",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/996747126054031360","https://t.co/1qrMLP5s77"
"28","#LogrosEnSalud Reglamentación de la eutanasia: primer país de América Latina https://t.co/8UKmydtNl0 https://t.co/4lBZZgCpRV",8,14,FALSE,FALSE,"996742105379823617",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",FALSE,"Wed May 16 13:20:11 +0000 2018",NA,NA,"es",884,TRUE,"","371797057","Cuenta Oficial del Ministerio de Salud y Protección Social de Colombia",TRUE,"Sun Sep 11 14:50:36 +0000 2011",56112,575363,1105,FALSE,"http://t.co/7K57ZcF9nZ","MinSaludCol","Bogota","es",-18000,744,"MinSaludCol",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://ow.ly/eKeb30jMhqy","https://t.co/8UKmydtNl0"
"29","Las TIC permiten reducir los tiempos dedicados al trabajo y nos pueden brindar #MásTiempoEnFamilia #ElMejorRegalo https://t.co/kvsVgQaZfn",3,2,FALSE,FALSE,"996737213034647552",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",FALSE,"Wed May 16 13:00:44 +0000 2018",NA,NA,"es",884,TRUE,"","371797057","Cuenta Oficial del Ministerio de Salud y Protección Social de Colombia",TRUE,"Sun Sep 11 14:50:36 +0000 2011",56112,575363,1105,FALSE,"http://t.co/7K57ZcF9nZ","MinSaludCol","Bogota","es",-18000,744,"MinSaludCol",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Programa de #CrecimientoyDesarrollo, #citacontuvidasana. https://t.co/dReYHQcfIm https://t.co/uivHvz8NJN",3,1,FALSE,FALSE,"996732027289440266",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",FALSE,"Wed May 16 12:40:08 +0000 2018",NA,NA,"pt",884,TRUE,"","371797057","Cuenta Oficial del Ministerio de Salud y Protección Social de Colombia",TRUE,"Sun Sep 11 14:50:36 +0000 2011",56112,575363,1105,FALSE,"http://t.co/7K57ZcF9nZ","MinSaludCol","Bogota","es",-18000,744,"MinSaludCol",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.minsalud.gov.co/salud/publica/PI/Paginas/primera-infancia-home.aspx","https://t.co/dReYHQcfIm"
"31","“Me resisto a perder la ilusión de la paz, de perder ese proyecto de aumentar las capacidades del Estado”:… https://t.co/osL5Da46He",7,14,FALSE,TRUE,"996570994331521025","MinSaludCol","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Wed May 16 02:00:15 +0000 2018","996570700596043776","371797057","es",884,TRUE,"","371797057","Cuenta Oficial del Ministerio de Salud y Protección Social de Colombia",TRUE,"Sun Sep 11 14:50:36 +0000 2011",56112,575363,1105,FALSE,"http://t.co/7K57ZcF9nZ","MinSaludCol","Bogota","es",-18000,744,"MinSaludCol",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/996570994331521025","https://t.co/osL5Da46He"
"32","Perder la posibilidad de que el Estado llegue a regiones abandonadas y de que el problema de las drogas sea compren… https://t.co/TMG8AEPf7F",9,19,FALSE,TRUE,"996570700596043776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Wed May 16 01:59:05 +0000 2018",NA,NA,"es",884,TRUE,"","371797057","Cuenta Oficial del Ministerio de Salud y Protección Social de Colombia",TRUE,"Sun Sep 11 14:50:36 +0000 2011",56112,575363,1105,FALSE,"http://t.co/7K57ZcF9nZ","MinSaludCol","Bogota","es",-18000,744,"MinSaludCol",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/996570700596043776","https://t.co/TMG8AEPf7F"
"33","RT @Supersalud: Superintendente @lfcruza participa en la décima Conferencia Regional Científica de  las Américas #TEPHINET2018 en Cartagena…",5,0,FALSE,FALSE,"996563235632447489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Wed May 16 01:29:25 +0000 2018",NA,NA,"es",884,TRUE,"","371797057","Cuenta Oficial del Ministerio de Salud y Protección Social de Colombia",TRUE,"Sun Sep 11 14:50:36 +0000 2011",56112,575363,1105,FALSE,"http://t.co/7K57ZcF9nZ","MinSaludCol","Bogota","es",-18000,744,"MinSaludCol",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","El viceministro, Luis Fernando Correa, reiteró que es misión de los entes de salud  “promover la seguridad sanitari… https://t.co/EiEUpq49hE",3,4,FALSE,TRUE,"996560138239729666","MinSaludCol","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Wed May 16 01:17:06 +0000 2018","996559219825528835","371797057","es",884,TRUE,"","371797057","Cuenta Oficial del Ministerio de Salud y Protección Social de Colombia",TRUE,"Sun Sep 11 14:50:36 +0000 2011",56112,575363,1105,FALSE,"http://t.co/7K57ZcF9nZ","MinSaludCol","Bogota","es",-18000,744,"MinSaludCol",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/996560138239729666","https://t.co/EiEUpq49hE"
"35","Los epidemiologos de campo han sido claves para organizar la colaboración entre paises y su respuesta ante emergenc… https://t.co/7ejRL7S19Z",6,9,FALSE,TRUE,"996559219825528835","MinSaludCol","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Wed May 16 01:13:27 +0000 2018","996558264111427584","371797057","es",884,TRUE,"","371797057","Cuenta Oficial del Ministerio de Salud y Protección Social de Colombia",TRUE,"Sun Sep 11 14:50:36 +0000 2011",56112,575363,1105,FALSE,"http://t.co/7K57ZcF9nZ","MinSaludCol","Bogota","es",-18000,744,"MinSaludCol",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/996559219825528835","https://t.co/7ejRL7S19Z"
"36","""En 2015 se firmó un acuerdo en Sendai, que es una agenda del sistema de gestión de riesgo hasta 2030. Entre esos a… https://t.co/ACS47flLuk",3,3,FALSE,TRUE,"996558264111427584","MinSaludCol","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FALSE,"Wed May 16 01:09:39 +0000 2018","996556812089470976","371797057","es",884,TRUE,"","371797057","Cuenta Oficial del Ministerio de Salud y Protección Social de Colombia",TRUE,"Sun Sep 11 14:50:36 +0000 2011",56112,575363,1105,FALSE,"http://t.co/7K57ZcF9nZ","MinSaludCol","Bogota","es",-18000,744,"MinSaludCol",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://twitter.com/i/web/status/996558264111427584","https://t.co/ACS47flLuk"
